Store,DayOfWeek,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,WeekOfYear,competition_open,PromoOpen,lag1,lag7,rolling_3,rolling_7,diff1,diff7
345,3,2015-09-02,,1.0,1,0,1,a,a,120.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,39.5,,7691.0,4989.0,5966.0,,
346,6,2015-08-01,,1.0,0,0,0,a,c,8090.0,,,0.0,,,,2015.0,8.0,31.0,,,8934.0,5171.0,8141.333333333333,6739.571428571428,,
346,1,2015-08-17,,1.0,1,0,0,a,c,8090.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8357.5,7001.0,,
346,3,2015-09-02,,1.0,1,0,0,a,c,8090.0,,,0.0,,,,2015.0,9.0,36.0,,,,9230.0,8934.0,8401.2,,
347,6,2015-08-01,,1.0,0,0,0,d,c,9360.0,7.0,2013.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,25.0,38.25,7512.0,6025.0,6321.0,5372.857142857143,,
347,1,2015-08-17,,1.0,1,0,1,d,c,9360.0,7.0,2013.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,25.0,39.0,,0.0,6614.0,5264.166666666667,,
347,3,2015-09-02,,1.0,1,0,1,d,c,9360.0,7.0,2013.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,26.0,39.5,,7153.0,7512.0,6317.0,,
348,6,2015-08-01,,1.0,0,0,0,a,a,16490.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,38.25,10047.0,9788.0,10082.666666666666,8806.714285714286,,
348,1,2015-08-17,,1.0,1,0,1,a,a,16490.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,39.0,,0.0,10079.5,8643.166666666666,,
348,3,2015-09-02,,1.0,1,0,1,a,a,16490.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,39.5,,10791.0,10047.0,10371.8,,
350,6,2015-08-01,,1.0,0,0,1,d,a,8880.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,52.25,8418.0,6553.0,8105.666666666667,7060.142857142857,,
350,1,2015-08-17,,1.0,1,0,1,d,a,8880.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,53.0,,0.0,8095.0,7144.666666666667,,
350,3,2015-09-02,,1.0,1,0,1,d,a,8880.0,,,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,53.5,,10663.0,8418.0,8573.6,,
351,6,2015-08-01,,1.0,0,0,0,a,a,5290.0,11.0,2012.0,1.0,5.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,33.0,30.5,8603.0,4566.0,7448.666666666667,6175.714285714285,,
351,1,2015-08-17,,1.0,1,0,0,a,a,5290.0,11.0,2012.0,1.0,5.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,33.0,31.25,,0.0,8063.0,6444.0,,
351,3,2015-09-02,,1.0,1,0,0,a,a,5290.0,11.0,2012.0,1.0,5.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,34.0,31.75,,9096.0,8603.0,7732.8,,
352,6,2015-08-01,,1.0,0,0,0,d,c,6360.0,,,1.0,40.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,33.75,8204.0,5840.0,7512.0,6198.857142857143,,
352,1,2015-08-17,,1.0,1,0,1,d,c,6360.0,,,1.0,40.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,34.5,,0.0,7976.0,6258.666666666667,,
352,3,2015-09-02,,1.0,1,0,0,d,c,6360.0,,,1.0,40.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,35.0,,8172.0,8204.0,7510.4,,
353,6,2015-08-01,,1.0,0,0,0,b,b,900.0,,,1.0,14.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,28.25,7851.0,5122.0,6858.666666666667,7049.428571428572,,
353,1,2015-08-17,,1.0,1,0,1,b,b,900.0,,,1.0,14.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,29.0,,9788.0,7182.5,7370.666666666667,,
353,3,2015-09-02,,1.0,1,0,1,b,b,900.0,,,1.0,14.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,29.5,,6810.0,7851.0,6887.2,,
354,6,2015-08-01,,1.0,0,0,0,d,c,1500.0,10.0,2005.0,0.0,,,,2015.0,8.0,31.0,118.0,,10053.0,6680.0,8570.666666666666,7508.285714285715,,
354,1,2015-08-17,,1.0,1,0,0,d,c,1500.0,10.0,2005.0,0.0,,,,2015.0,8.0,34.0,118.0,,,0.0,9022.5,7646.333333333333,,
354,3,2015-09-02,,1.0,1,0,0,d,c,1500.0,10.0,2005.0,0.0,,,,2015.0,9.0,36.0,119.0,,,11378.0,10053.0,9175.6,,
355,6,2015-08-01,,1.0,0,0,0,a,c,9720.0,8.0,2013.0,0.0,,,,2015.0,8.0,31.0,24.0,,12766.0,6327.0,10632.666666666666,8561.142857142857,,
355,1,2015-08-17,,1.0,1,0,1,a,c,9720.0,8.0,2013.0,0.0,,,,2015.0,8.0,34.0,24.0,,,0.0,11304.0,8933.5,,
355,3,2015-09-02,,1.0,1,0,0,a,c,9720.0,8.0,2013.0,0.0,,,,2015.0,9.0,36.0,25.0,,,11581.0,12766.0,10720.2,,
356,6,2015-08-01,,1.0,0,0,0,d,c,8970.0,12.0,2007.0,1.0,22.0,2012.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,92.0,38.25,9347.0,6895.0,7893.0,6475.714285714285,,
356,1,2015-08-17,,1.0,1,0,1,d,c,8970.0,12.0,2007.0,1.0,22.0,2012.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,92.0,39.0,,0.0,8421.0,6405.833333333333,,
356,3,2015-09-02,,1.0,1,0,1,d,c,8970.0,12.0,2007.0,1.0,22.0,2012.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,93.0,39.5,,7930.0,9347.0,7687.0,,
358,6,2015-08-01,,1.0,0,0,0,a,a,2890.0,10.0,2003.0,0.0,,,,2015.0,8.0,31.0,142.0,,12667.0,7177.0,11486.333333333334,9476.142857142857,,
358,1,2015-08-17,,1.0,1,0,0,a,a,2890.0,10.0,2003.0,0.0,,,,2015.0,8.0,34.0,142.0,,,0.0,12066.5,9859.333333333334,,
358,3,2015-09-02,,1.0,1,0,0,a,a,2890.0,10.0,2003.0,0.0,,,,2015.0,9.0,36.0,143.0,,,13709.0,12667.0,11831.2,,
359,6,2015-08-01,,1.0,0,0,0,d,c,4370.0,,,0.0,,,,2015.0,8.0,31.0,,,8544.0,7288.0,7596.0,6503.571428571428,,
359,1,2015-08-17,,1.0,1,0,1,d,c,4370.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8119.0,6372.833333333333,,
359,3,2015-09-02,,1.0,1,0,1,d,c,4370.0,,,0.0,,,,2015.0,9.0,36.0,,,,9184.0,8544.0,7647.4,,
362,6,2015-08-01,,1.0,0,0,1,c,c,340.0,,,0.0,,,,2015.0,8.0,31.0,,,11686.0,7797.0,10697.666666666666,9318.857142857143,,
362,1,2015-08-17,,1.0,1,0,1,c,c,340.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,10951.0,9572.5,,
362,3,2015-09-02,,1.0,1,0,1,c,c,340.0,,,0.0,,,,2015.0,9.0,36.0,,,,13639.0,11686.0,11487.0,,
364,6,2015-08-01,,1.0,0,0,0,a,c,13620.0,,,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,17.25,7160.0,3273.0,6553.333333333333,5329.857142857143,,
364,1,2015-08-17,,1.0,1,0,1,a,c,13620.0,,,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,18.0,,0.0,6705.0,5672.666666666667,,
364,3,2015-09-02,,1.0,1,0,1,a,c,13620.0,,,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,18.5,,7468.0,7160.0,6807.2,,
365,6,2015-08-01,,1.0,0,0,0,c,a,2410.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,68.5,8742.0,5151.0,8093.0,6326.857142857143,,
365,1,2015-08-17,,1.0,1,0,1,c,a,2410.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,69.25,,0.0,8469.5,6522.833333333333,,
365,3,2015-09-02,,1.0,1,0,1,c,a,2410.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,69.75,,7667.0,8742.0,7827.4,,
367,6,2015-08-01,,1.0,0,0,0,d,c,2640.0,9.0,2012.0,0.0,,,,2015.0,8.0,31.0,35.0,,7514.0,4197.0,6116.333333333333,5240.0,,
367,1,2015-08-17,,1.0,1,0,1,d,c,2640.0,9.0,2012.0,0.0,,,,2015.0,8.0,34.0,35.0,,,0.0,6229.5,5413.833333333333,,
367,3,2015-09-02,,1.0,1,0,0,d,c,2640.0,9.0,2012.0,0.0,,,,2015.0,9.0,36.0,36.0,,,7788.0,7514.0,6496.6,,
368,6,2015-08-01,,1.0,0,0,0,d,c,1450.0,4.0,2005.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,124.0,68.5,16556.0,9064.0,14181.333333333334,11907.714285714286,,
368,1,2015-08-17,,1.0,1,0,1,d,c,1450.0,4.0,2005.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,124.0,69.25,,0.0,14435.0,12381.666666666666,,
368,3,2015-09-02,,1.0,1,0,1,d,c,1450.0,4.0,2005.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,125.0,69.75,,18878.0,16556.0,14858.0,,
369,6,2015-08-01,,1.0,0,0,1,d,c,5870.0,4.0,2014.0,0.0,,,,2015.0,8.0,31.0,16.0,,8495.0,7264.0,7663.666666666667,6548.428571428572,,
369,1,2015-08-17,,1.0,1,0,1,d,c,5870.0,4.0,2014.0,0.0,,,,2015.0,8.0,34.0,16.0,,,0.0,7740.5,6429.166666666667,,
369,3,2015-09-02,,1.0,1,0,1,d,c,5870.0,4.0,2014.0,0.0,,,,2015.0,9.0,36.0,17.0,,,8315.0,8495.0,7715.0,,
370,6,2015-08-01,,1.0,0,0,0,d,a,8250.0,10.0,2000.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,178.0,72.0,9747.0,6305.0,8670.666666666666,7418.857142857143,,
370,1,2015-08-17,,1.0,1,0,0,d,a,8250.0,10.0,2000.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,178.0,72.75,,0.0,9433.5,7604.5,,
370,3,2015-09-02,,1.0,1,0,0,d,a,8250.0,10.0,2000.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,179.0,73.25,,10719.0,9747.0,9125.4,,
371,6,2015-08-01,,1.0,0,0,1,d,c,1970.0,7.0,2009.0,1.0,45.0,2014.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,73.0,8.5,8360.0,5887.0,8095.666666666667,7189.142857142857,,
371,1,2015-08-17,,1.0,1,0,1,d,c,1970.0,7.0,2009.0,1.0,45.0,2014.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,73.0,9.25,,0.0,7996.5,7406.166666666667,,
371,3,2015-09-02,,1.0,1,0,1,d,c,1970.0,7.0,2009.0,1.0,45.0,2014.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,74.0,9.75,,11324.0,8360.0,8887.4,,
372,6,2015-08-01,,1.0,0,0,0,d,c,4880.0,8.0,2010.0,1.0,18.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,60.0,15.25,11470.0,7047.0,10461.333333333334,8648.285714285714,,
372,1,2015-08-17,,1.0,1,0,0,d,c,4880.0,8.0,2010.0,1.0,18.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,60.0,16.0,,0.0,10668.5,8915.166666666666,,
372,3,2015-09-02,,1.0,1,0,0,d,c,4880.0,8.0,2010.0,1.0,18.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,61.0,16.5,,12463.0,11470.0,10698.2,,
373,6,2015-08-01,,1.0,0,0,0,d,c,11120.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,38.25,6621.0,5016.0,5514.0,4581.428571428572,,
373,1,2015-08-17,,1.0,1,0,1,d,c,11120.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,39.0,,0.0,5824.5,4509.0,,
373,3,2015-09-02,,1.0,1,0,1,d,c,11120.0,,,1.0,22.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,39.5,,5649.0,6621.0,5410.8,,
377,6,2015-08-01,,1.0,0,0,0,a,c,100.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,62.0,63.25,14940.0,5312.0,11024.0,8333.42857142857,,
377,1,2015-08-17,,1.0,1,0,1,a,c,100.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,62.0,64.0,,0.0,11992.0,8837.0,,
377,3,2015-09-02,,1.0,1,0,0,a,c,100.0,6.0,2010.0,1.0,18.0,2010.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,63.0,64.5,,10559.0,14940.0,10604.4,,
378,6,2015-08-01,,1.0,0,0,0,a,c,2140.0,8.0,2012.0,0.0,,,,2015.0,8.0,31.0,36.0,,8828.0,4473.0,7793.666666666667,6364.428571428572,,
378,1,2015-08-17,,1.0,1,0,0,a,c,2140.0,8.0,2012.0,0.0,,,,2015.0,8.0,34.0,36.0,,,0.0,8476.5,6679.666666666667,,
378,3,2015-09-02,,1.0,1,0,0,a,c,2140.0,8.0,2012.0,0.0,,,,2015.0,9.0,36.0,37.0,,,8228.0,8828.0,8015.6,,
379,6,2015-08-01,,1.0,0,0,1,d,a,6630.0,,,0.0,,,,2015.0,8.0,31.0,,,5550.0,3106.0,4613.0,3854.5714285714284,,
379,1,2015-08-17,,1.0,1,0,1,d,a,6630.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,5101.5,3979.3333333333335,,
379,3,2015-09-02,,1.0,1,0,1,d,a,6630.0,,,0.0,,,,2015.0,9.0,36.0,,,,5454.0,5550.0,4775.2,,
380,6,2015-08-01,,1.0,0,0,0,a,a,2240.0,5.0,2013.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,27.0,17.25,17133.0,9423.0,15694.333333333334,12895.57142857143,,
380,1,2015-08-17,,1.0,1,0,0,a,a,2240.0,5.0,2013.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,27.0,18.0,,0.0,15919.5,13474.333333333334,,
380,3,2015-09-02,,1.0,1,0,0,a,a,2240.0,5.0,2013.0,1.0,10.0,2014.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,28.0,18.5,,15973.0,17133.0,16169.2,,
383,6,2015-08-01,,1.0,0,0,1,a,c,350.0,,,0.0,,,,2015.0,8.0,31.0,,,22129.0,14585.0,19354.0,15846.57142857143,,
383,1,2015-08-17,,1.0,1,0,1,a,c,350.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,20661.5,16056.833333333334,,
383,3,2015-09-02,,1.0,1,0,1,a,c,350.0,,,0.0,,,,2015.0,9.0,36.0,,,,20541.0,22129.0,19268.2,,
385,6,2015-08-01,,1.0,0,0,0,d,a,4580.0,9.0,2007.0,0.0,,,,2015.0,8.0,31.0,95.0,,8807.0,7277.0,8585.0,7670.714285714285,,
385,1,2015-08-17,,1.0,1,0,1,d,a,4580.0,9.0,2007.0,0.0,,,,2015.0,8.0,34.0,95.0,,,0.0,8253.0,7736.333333333333,,
385,3,2015-09-02,,1.0,1,0,1,d,a,4580.0,9.0,2007.0,0.0,,,,2015.0,9.0,36.0,96.0,,,11567.0,8807.0,9283.6,,
386,6,2015-08-01,,1.0,0,0,0,d,c,1460.0,4.0,2014.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,16.0,24.0,10007.0,5435.0,8949.666666666666,7172.0,,
386,1,2015-08-17,,1.0,1,0,0,d,c,1460.0,4.0,2014.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,16.0,24.75,,0.0,9332.5,7461.5,,
386,3,2015-09-02,,1.0,1,0,0,d,c,1460.0,4.0,2014.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,17.0,25.25,,10435.0,10007.0,8953.8,,
387,6,2015-08-01,,1.0,0,0,0,c,a,210.0,,,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,22.75,14533.0,6179.0,11970.333333333334,9804.57142857143,,
387,1,2015-08-17,,1.0,1,0,0,c,a,210.0,,,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,23.5,,0.0,12648.5,10408.833333333334,,
387,3,2015-09-02,,1.0,1,0,0,c,a,210.0,,,1.0,36.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,24.0,,13778.0,14533.0,12490.6,,
388,6,2015-08-01,,1.0,0,0,0,a,a,2260.0,,,0.0,,,,2015.0,8.0,31.0,,,11506.0,6721.0,10549.666666666666,8928.714285714286,,
388,1,2015-08-17,,1.0,1,0,0,a,a,2260.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,11107.0,9296.666666666666,,
388,3,2015-09-02,,1.0,1,0,0,a,a,2260.0,,,0.0,,,,2015.0,9.0,36.0,,,,13079.0,11506.0,11156.0,,
389,6,2015-08-01,,1.0,0,0,0,a,c,6690.0,8.0,2011.0,0.0,,,,2015.0,8.0,31.0,48.0,,13404.0,6751.0,12610.666666666666,9883.57142857143,,
389,1,2015-08-17,,1.0,1,0,1,a,c,6690.0,8.0,2011.0,0.0,,,,2015.0,8.0,34.0,48.0,,,0.0,12702.0,10405.666666666666,,
389,3,2015-09-02,,1.0,1,0,0,a,c,6690.0,8.0,2011.0,0.0,,,,2015.0,9.0,36.0,49.0,,,13341.0,13404.0,12486.8,,
391,6,2015-08-01,,1.0,0,0,0,a,a,460.0,11.0,2014.0,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,9.0,24.0,8431.0,2132.0,6813.333333333333,5216.142857142857,,
391,1,2015-08-17,,1.0,1,0,0,a,a,460.0,11.0,2014.0,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,9.0,24.75,,0.0,7604.0,5730.166666666667,,
391,3,2015-09-02,,1.0,1,0,0,a,a,460.0,11.0,2014.0,1.0,31.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,10.0,25.25,,7812.0,8431.0,6876.2,,
392,6,2015-08-01,,1.0,0,0,0,a,a,2120.0,,,0.0,,,,2015.0,8.0,31.0,,,7261.0,3739.0,6829.0,6100.571428571428,,
392,1,2015-08-17,,1.0,1,0,0,a,a,2120.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,7033.0,6494.166666666667,,
392,3,2015-09-02,,1.0,1,0,0,a,a,2120.0,,,0.0,,,,2015.0,9.0,36.0,,,,10395.0,7261.0,7793.0,,
393,6,2015-08-01,,1.0,0,0,0,d,c,4820.0,3.0,2008.0,0.0,,,,2015.0,8.0,31.0,89.0,,8124.0,5226.0,7003.666666666667,6040.571428571428,,
393,1,2015-08-17,,1.0,1,0,0,d,c,4820.0,3.0,2008.0,0.0,,,,2015.0,8.0,34.0,89.0,,,0.0,7488.0,6176.333333333333,,
393,3,2015-09-02,,1.0,1,0,0,d,c,4820.0,3.0,2008.0,0.0,,,,2015.0,9.0,36.0,90.0,,,8457.0,8124.0,7411.6,,
394,6,2015-08-01,,1.0,0,0,1,d,a,10850.0,,,0.0,,,,2015.0,8.0,31.0,,,10549.0,8853.0,9765.333333333334,8842.0,,
394,1,2015-08-17,,1.0,1,0,1,d,a,10850.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,9734.5,8840.166666666666,,
394,3,2015-09-02,,1.0,1,0,1,d,a,10850.0,,,0.0,,,,2015.0,9.0,36.0,,,,13142.0,10549.0,10608.2,,
395,6,2015-08-01,,1.0,0,0,0,a,a,3620.0,2.0,2013.0,0.0,,,,2015.0,8.0,31.0,30.0,,4966.0,2371.0,4151.0,3498.0,,
395,1,2015-08-17,,1.0,1,0,0,a,a,3620.0,2.0,2013.0,0.0,,,,2015.0,8.0,34.0,30.0,,,0.0,4200.0,3685.8333333333335,,
395,3,2015-09-02,,1.0,1,0,0,a,a,3620.0,2.0,2013.0,0.0,,,,2015.0,9.0,36.0,31.0,,,5204.0,4966.0,4423.0,,
397,6,2015-08-01,,1.0,0,0,0,a,c,130.0,,,1.0,27.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,25.0,8130.0,2745.0,7361.0,5702.571428571428,,
397,1,2015-08-17,,1.0,1,0,0,a,c,130.0,,,1.0,27.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,25.75,,0.0,7429.0,6195.5,,
397,3,2015-09-02,,1.0,1,0,0,a,c,130.0,,,1.0,27.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,26.25,,8030.0,8130.0,7434.6,,
398,6,2015-08-01,,1.0,0,0,0,c,c,1540.0,,,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,43.5,8246.0,5044.0,7204.666666666667,5828.714285714285,,
398,1,2015-08-17,,1.0,1,0,1,c,c,1540.0,,,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,44.25,,0.0,7672.0,5959.5,,
398,3,2015-09-02,,1.0,1,0,0,c,c,1540.0,,,1.0,1.0,2012.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,44.75,,7546.0,8246.0,7151.4,,
399,6,2015-08-01,,1.0,0,0,0,a,a,5360.0,9.0,2012.0,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,35.0,45.75,6917.0,5860.0,6772.333333333333,6083.857142857143,,
399,1,2015-08-17,,1.0,1,0,1,a,a,5360.0,9.0,2012.0,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,35.0,46.5,,0.0,6938.5,6121.166666666667,,
399,3,2015-09-02,,1.0,1,0,1,a,a,5360.0,9.0,2012.0,1.0,40.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,36.0,47.0,,8415.0,6917.0,7345.4,,
403,6,2015-08-01,,1.0,0,0,0,a,a,4970.0,7.0,2015.0,0.0,,,,2015.0,8.0,31.0,1.0,,8698.0,4343.0,8174.333333333333,6806.285714285715,,
403,1,2015-08-17,,1.0,1,0,0,a,a,4970.0,7.0,2015.0,0.0,,,,2015.0,8.0,34.0,1.0,,,0.0,8462.5,7216.833333333333,,
403,3,2015-09-02,,1.0,1,0,0,a,a,4970.0,7.0,2015.0,0.0,,,,2015.0,9.0,36.0,2.0,,,10232.0,8698.0,8660.2,,
404,6,2015-08-01,,1.0,0,0,0,a,c,1420.0,,,1.0,10.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,29.25,6690.0,3113.0,6663.666666666667,5380.857142857143,,
404,1,2015-08-17,,1.0,1,0,1,a,c,1420.0,,,1.0,10.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,30.0,,0.0,6731.0,5758.833333333333,,
404,3,2015-09-02,,1.0,1,0,1,a,c,1420.0,,,1.0,10.0,2013.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,30.5,,7862.0,6690.0,6910.6,,
405,6,2015-08-01,,1.0,0,0,0,a,a,1080.0,4.0,2008.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,88.0,52.25,5569.0,2377.0,5080.666666666667,4528.142857142857,,
405,1,2015-08-17,,1.0,1,0,0,a,a,1080.0,4.0,2008.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,88.0,53.0,,0.0,5326.5,4886.666666666667,,
405,3,2015-09-02,,1.0,1,0,0,a,a,1080.0,4.0,2008.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,89.0,53.5,,7645.0,5569.0,5864.0,,
406,6,2015-08-01,,1.0,0,0,0,d,c,8240.0,3.0,2001.0,1.0,10.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,173.0,29.25,10916.0,7768.0,9028.333333333334,7629.714285714285,,
406,1,2015-08-17,,1.0,1,0,1,d,c,8240.0,3.0,2001.0,1.0,10.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,173.0,30.0,,0.0,9409.5,7606.666666666667,,
406,3,2015-09-02,,1.0,1,0,1,d,c,8240.0,3.0,2001.0,1.0,10.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,174.0,30.5,,10677.0,10916.0,9128.0,,
407,6,2015-08-01,,1.0,0,0,0,a,a,5890.0,10.0,2003.0,1.0,14.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,142.0,52.25,6393.0,4254.0,5203.0,4457.142857142857,,
407,1,2015-08-17,,1.0,1,0,1,a,a,5890.0,10.0,2003.0,1.0,14.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,142.0,53.0,,0.0,5618.0,4491.0,,
407,3,2015-09-02,,1.0,1,0,1,a,a,5890.0,10.0,2003.0,1.0,14.0,2011.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,143.0,53.5,,6360.0,6393.0,5389.2,,
408,6,2015-08-01,,1.0,0,0,0,c,a,1560.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,68.5,7985.0,4656.0,6666.333333333333,5629.142857142857,,
408,1,2015-08-17,,1.0,1,0,1,c,a,1560.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,69.25,,0.0,7057.0,5791.333333333333,,
408,3,2015-09-02,,1.0,1,0,1,c,a,1560.0,,,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,69.75,,8411.0,7985.0,6949.6,,
409,6,2015-08-01,,1.0,0,0,1,d,c,840.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,31.5,7235.0,5205.0,7940.333333333333,6474.714285714285,,
409,1,2015-08-17,,1.0,1,0,1,d,c,840.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,32.25,,0.0,8223.0,6686.333333333333,,
409,3,2015-09-02,,1.0,1,0,1,d,c,840.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,32.75,,8372.0,7235.0,8023.6,,
